Time,Cpu_Usage_Percentage,Network_Call,RAM_Usage_Percentage,Garbage_Collector,Class
Sun Jul 25 2021 16:32:44 GMT+0200 (GMT+02:00),0.00209861,,211898368,147212568,normal
Sun Jul 25 2021 16:32:44 GMT+0200 (GMT+02:00),0.00209861,[OUT] - 200 [GET] http://www.google.it/,211898368,147212568,normal
Sun Jul 25 2021 16:32:45 GMT+0200 (GMT+02:00),0.00169514,,211898368,147294576,normal
Sun Jul 25 2021 16:32:46 GMT+0200 (GMT+02:00),0.00169514,,211898368,147294576,normal
Sun Jul 25 2021 16:32:47 GMT+0200 (GMT+02:00),0.00279718,,212058112,147294576,normal
Sun Jul 25 2021 16:32:47 GMT+0200 (GMT+02:00),0.00279718,[IN] - 201 [POST] /api/patients,212058112,147294576,anomaly
Sun Jul 25 2021 16:32:47 GMT+0200 (GMT+02:00),0.00279718,[OUT] - 200 [GET] http://www.google.it/,212058112,147294576,anomaly
Sun Jul 25 2021 16:32:48 GMT+0200 (GMT+02:00),0.00279718,,212058112,147294576,normal
Sun Jul 25 2021 16:32:49 GMT+0200 (GMT+02:00),0.00279718,,212127744,147446504,normal
Sun Jul 25 2021 16:32:49 GMT+0200 (GMT+02:00),0.00279718,[IN] - 201 [POST] /api/patients,212127744,147446504,normal
Sun Jul 25 2021 16:32:50 GMT+0200 (GMT+02:00),0.00279718,,212127744,147446504,normal
Sun Jul 25 2021 16:32:50 GMT+0200 (GMT+02:00),0.00279718,[OUT] - 200 [GET] http://www.google.it/,212127744,147446504,normal
Sun Jul 25 2021 16:32:51 GMT+0200 (GMT+02:00),0.0025818,,212975616,147446504,normal
Sun Jul 25 2021 16:32:52 GMT+0200 (GMT+02:00),0.0025818,,212975616,147446504,normal
Sun Jul 25 2021 16:32:52 GMT+0200 (GMT+02:00),0.0025818,[IN] - 201 [POST] /api/patients,212975616,147446504,normal
Sun Jul 25 2021 16:32:53 GMT+0200 (GMT+02:00),0.0025818,,212975616,147563056,normal
Sun Jul 25 2021 16:32:53 GMT+0200 (GMT+02:00),0.0025818,[OUT] - 200 [GET] http://www.google.it/,212975616,147563056,normal
Sun Jul 25 2021 16:32:54 GMT+0200 (GMT+02:00),0.0025818,,212975616,147563056,normal
Sun Jul 25 2021 16:32:55 GMT+0200 (GMT+02:00),0.00221581,,213094400,147563056,normal
Sun Jul 25 2021 16:32:55 GMT+0200 (GMT+02:00),0.00221581,[IN] - 200 [GET] /api/patients,213094400,147563056,normal
Sun Jul 25 2021 16:32:56 GMT+0200 (GMT+02:00),0.00221581,,213094400,147563056,normal
Sun Jul 25 2021 16:32:56 GMT+0200 (GMT+02:00),0.00221581,[OUT] - 200 [GET] http://www.google.it/,213094400,147563056,normal
Sun Jul 25 2021 16:32:57 GMT+0200 (GMT+02:00),0.00221581,,213094400,147663816,normal
Sun Jul 25 2021 16:32:58 GMT+0200 (GMT+02:00),0.00221581,,213094400,147663816,normal
Sun Jul 25 2021 16:32:59 GMT+0200 (GMT+02:00),0.00236662,,213176320,147779344,normal
Sun Jul 25 2021 16:32:59 GMT+0200 (GMT+02:00),0.00236662,[OUT] - 200 [GET] http://www.google.it/,213176320,147779344,normal
Sun Jul 25 2021 16:32:59 GMT+0200 (GMT+02:00),0.00236662,[IN] - 200 [PUT] /api/patients/60fd740d108c293742150de9,213176320,147779344,normal
Sun Jul 25 2021 16:33:00 GMT+0200 (GMT+02:00),0.00236662,,213176320,147779344,normal
Sun Jul 25 2021 16:33:01 GMT+0200 (GMT+02:00),0.00284739,,212959232,147779344,normal
Sun Jul 25 2021 16:33:01 GMT+0200 (GMT+02:00),0.00284739,[IN] - 200 [GET] /api/patients,212959232,147779344,normal
Sun Jul 25 2021 16:33:02 GMT+0200 (GMT+02:00),0.00284739,,212959232,147779344,normal
Sun Jul 25 2021 16:33:02 GMT+0200 (GMT+02:00),0.00284739,[OUT] - 200 [GET] http://www.google.it/,212959232,147779344,normal
Sun Jul 25 2021 16:33:02 GMT+0200 (GMT+02:00),0.00284739,[IN] - 200 [GET] /api/patients,212959232,147779344,normal
Sun Jul 25 2021 16:33:03 GMT+0200 (GMT+02:00),0.00284739,,212500480,147897608,normal
Sun Jul 25 2021 16:33:04 GMT+0200 (GMT+02:00),0.00284739,,212500480,147897608,normal
Sun Jul 25 2021 16:33:05 GMT+0200 (GMT+02:00),0.00277077,,212500480,147897608,normal
Sun Jul 25 2021 16:33:05 GMT+0200 (GMT+02:00),0.00277077,[OUT] - 200 [GET] http://www.google.it/,212500480,147897608,normal
Sun Jul 25 2021 16:33:05 GMT+0200 (GMT+02:00),0.00277077,[IN] - 200 [GET] /api/patients/60fd7400108c293742150de5,212500480,147897608,normal
Sun Jul 25 2021 16:33:06 GMT+0200 (GMT+02:00),0.00277077,,212500480,147897608,normal
Sun Jul 25 2021 16:33:07 GMT+0200 (GMT+02:00),0.00184373,,213241856,147897608,normal
Sun Jul 25 2021 16:33:08 GMT+0200 (GMT+02:00),0.00184373,,213241856,147897608,normal
Sun Jul 25 2021 16:33:08 GMT+0200 (GMT+02:00),0.00184373,[OUT] - 200 [GET] http://www.google.it/,213241856,147897608,normal
Sun Jul 25 2021 16:33:09 GMT+0200 (GMT+02:00),0.00184373,,213241856,147989880,normal
Sun Jul 25 2021 16:33:10 GMT+0200 (GMT+02:00),0.00184373,,213241856,147989880,normal
Sun Jul 25 2021 16:33:11 GMT+0200 (GMT+02:00),0.00150338,,213012480,147989880,normal
Sun Jul 25 2021 16:33:11 GMT+0200 (GMT+02:00),0.00150338,[OUT] - 200 [GET] http://www.google.it/,213012480,147989880,normal
Sun Jul 25 2021 16:33:12 GMT+0200 (GMT+02:00),0.00150338,,213012480,147989880,normal
Sun Jul 25 2021 16:33:13 GMT+0200 (GMT+02:00),0.00174399,,212713472,148067168,normal
Sun Jul 25 2021 16:33:14 GMT+0200 (GMT+02:00),0.00174399,,212713472,148067168,normal
Sun Jul 25 2021 16:33:14 GMT+0200 (GMT+02:00),0.00174399,[OUT] - 200 [GET] http://www.google.it/,212713472,148067168,normal
Sun Jul 25 2021 16:33:14 GMT+0200 (GMT+02:00),0.00174399,[IN] - 200 [DELETE] /api/patients/60fd7406108c293742150de7,212713472,148067168,normal
Sun Jul 25 2021 16:33:15 GMT+0200 (GMT+02:00),0.00174399,,212713472,148067168,normal
Sun Jul 25 2021 16:33:16 GMT+0200 (GMT+02:00),0.00174399,,212713472,148067168,normal
Sun Jul 25 2021 16:33:17 GMT+0200 (GMT+02:00),0.00204187,[IN] - 200 [GET] /api/patients,213467136,148067168,anomaly
Sun Jul 25 2021 16:33:17 GMT+0200 (GMT+02:00),0.00204187,,213467136,148067168,normal
Sun Jul 25 2021 16:33:17 GMT+0200 (GMT+02:00),0.00204187,[OUT] - 200 [GET] http://www.google.it/,213467136,148067168,normal
Sun Jul 25 2021 16:33:18 GMT+0200 (GMT+02:00),0.00204187,,213467136,148067168,normal
Sun Jul 25 2021 16:33:19 GMT+0200 (GMT+02:00),0.00277909,,213524480,148175552,normal
Sun Jul 25 2021 16:33:19 GMT+0200 (GMT+02:00),0.00277909,[IN] - 403 [POST] /api/patients,213524480,148175552,normal
Sun Jul 25 2021 16:33:20 GMT+0200 (GMT+02:00),0.00277909,,213524480,148175552,normal
Sun Jul 25 2021 16:33:20 GMT+0200 (GMT+02:00),0.00277909,[OUT] - 200 [GET] http://www.google.it/,213524480,148175552,normal
Sun Jul 25 2021 16:33:21 GMT+0200 (GMT+02:00),0.00277909,,213348352,148257040,normal
Sun Jul 25 2021 16:33:22 GMT+0200 (GMT+02:00),0.00277909,,213348352,148257040,normal
Sun Jul 25 2021 16:33:22 GMT+0200 (GMT+02:00),0.00277909,[IN] - 201 [POST] /api/patients,213348352,148257040,normal
Sun Jul 25 2021 16:33:23 GMT+0200 (GMT+02:00),0.00194186,,213348352,148368056,normal
Sun Jul 25 2021 16:33:23 GMT+0200 (GMT+02:00),0.00194186,[OUT] - 200 [GET] http://www.google.it/,213348352,148368056,normal
Sun Jul 25 2021 16:33:24 GMT+0200 (GMT+02:00),0.00194186,,213348352,148368056,normal
Sun Jul 25 2021 16:33:25 GMT+0200 (GMT+02:00),0.00309768,,213331968,148368056,normal
Sun Jul 25 2021 16:33:26 GMT+0200 (GMT+02:00),0.00309768,,213331968,148368056,normal
Sun Jul 25 2021 16:33:26 GMT+0200 (GMT+02:00),0.00309768,[OUT] - 200 [GET] http://www.google.it/,213331968,148368056,normal
Sun Jul 25 2021 16:33:27 GMT+0200 (GMT+02:00),0.00309768,,212987904,148400296,normal
Sun Jul 25 2021 16:33:28 GMT+0200 (GMT+02:00),0.00309768,,212987904,148400296,normal
Sun Jul 25 2021 16:33:29 GMT+0200 (GMT+02:00),0.0017413,,212987904,148400296,normal
Sun Jul 25 2021 16:33:29 GMT+0200 (GMT+02:00),0.0017413,[OUT] - 200 [GET] http://www.google.it/,212987904,148400296,normal
Sun Jul 25 2021 16:33:30 GMT+0200 (GMT+02:00),0.0017413,,212987904,148400296,normal
Sun Jul 25 2021 16:33:31 GMT+0200 (GMT+02:00),0.0012727,,213630976,148400296,normal
Sun Jul 25 2021 16:33:32 GMT+0200 (GMT+02:00),0.0012727,,213630976,148400296,normal
Sun Jul 25 2021 16:33:32 GMT+0200 (GMT+02:00),0.0012727,[OUT] - 200 [GET] http://www.google.it/,213630976,148400296,normal
Sun Jul 25 2021 16:33:33 GMT+0200 (GMT+02:00),0.0012727,,213630976,148497784,normal
Sun Jul 25 2021 16:33:34 GMT+0200 (GMT+02:00),0.0012727,,213630976,148497784,normal
Sun Jul 25 2021 16:33:35 GMT+0200 (GMT+02:00),0.00166216,,213344256,148497784,normal
Sun Jul 25 2021 16:33:35 GMT+0200 (GMT+02:00),0.00166216,[OUT] - 200 [GET] http://www.google.it/,213344256,148497784,normal
Sun Jul 25 2021 16:33:36 GMT+0200 (GMT+02:00),0.00166216,,213344256,148497784,normal
Sun Jul 25 2021 16:33:37 GMT+0200 (GMT+02:00),0.00158005,,213790720,148497784,normal
