Time,Cpu_Usage_Percentage,Network_Call,RAM_Usage_Percentage,Garbage_Collector,Class
Tue Jul 13 2021 18:47:17 GMT+0200 (GMT+02:00),0.00134406,,213508096,145950056,normal
Tue Jul 13 2021 18:47:18 GMT+0200 (GMT+02:00),0.000820962,,212955136,145950056,normal
Tue Jul 13 2021 18:47:18 GMT+0200 (GMT+02:00),0.000820962,[OUT] - 200 [GET] http://www.google.it/,212955136,145950056,normal
Tue Jul 13 2021 18:47:19 GMT+0200 (GMT+02:00),0.000820962,,212955136,145950056,normal
Tue Jul 13 2021 18:47:19 GMT+0200 (GMT+02:00),0.000820962,[IN] - 200 [DELETE] /api/patients/60edc0b91d070849817c3078,212955136,145950056,normal
Tue Jul 13 2021 18:47:20 GMT+0200 (GMT+02:00),0.000702066,,213340160,145950056,normal
Tue Jul 13 2021 18:47:21 GMT+0200 (GMT+02:00),0.000702066,,213340160,145950056,normal
Tue Jul 13 2021 18:47:21 GMT+0200 (GMT+02:00),0.000702066,[OUT] - 200 [GET] http://www.google.it/,213340160,145950056,normal
Tue Jul 13 2021 18:47:22 GMT+0200 (GMT+02:00),0.000702066,,213340160,145950056,normal
Tue Jul 13 2021 18:47:23 GMT+0200 (GMT+02:00),0.000702066,,213340160,145950056,normal
Tue Jul 13 2021 18:47:24 GMT+0200 (GMT+02:00),0.000603036,,213643264,145950056,normal
Tue Jul 13 2021 18:47:24 GMT+0200 (GMT+02:00),0.000603036,[OUT] - 200 [GET] http://www.google.it/,213643264,145950056,normal
Tue Jul 13 2021 18:47:25 GMT+0200 (GMT+02:00),0.000603036,,213643264,145950056,normal
Tue Jul 13 2021 18:47:25 GMT+0200 (GMT+02:00),0.000603036,[IN] - 200 [PUT] /api/patients/60edc0bf1d070849817c307a,213643264,145950056,normal
Tue Jul 13 2021 18:47:25 GMT+0200 (GMT+02:00),0.000603036,[IN] - 200 [PUT] /api/patients/60edc0bf1d070849817c307a,213643264,145950056,normal
Tue Jul 13 2021 18:47:26 GMT+0200 (GMT+02:00),0.000750888,,213209088,146030688,normal
Tue Jul 13 2021 18:47:27 GMT+0200 (GMT+02:00),0.000750888,,213209088,146030688,normal
Tue Jul 13 2021 18:47:27 GMT+0200 (GMT+02:00),0.000750888,[OUT] - 200 [GET] http://www.google.it/,213209088,146030688,normal
Tue Jul 13 2021 18:47:28 GMT+0200 (GMT+02:00),0.000750888,,213209088,146030688,normal
Tue Jul 13 2021 18:47:29 GMT+0200 (GMT+02:00),0.000750888,,213209088,146030688,normal
Tue Jul 13 2021 18:47:30 GMT+0200 (GMT+02:00),0.000604937,,213512192,146030688,normal
Tue Jul 13 2021 18:47:30 GMT+0200 (GMT+02:00),0.000604937,[OUT] - 200 [GET] http://www.google.it/,213512192,146030688,normal
Tue Jul 13 2021 18:47:31 GMT+0200 (GMT+02:00),0.000604937,,213512192,146030688,normal
Tue Jul 13 2021 18:47:32 GMT+0200 (GMT+02:00),0.000754245,,212873216,146059240,normal
Tue Jul 13 2021 18:47:32 GMT+0200 (GMT+02:00),0.000754245,[IN] - 200 [PUT] /api/patients/60edc1141d070849817c307c,212873216,146059240,normal
Tue Jul 13 2021 18:47:33 GMT+0200 (GMT+02:00),0.000754245,,212873216,146059240,normal
Tue Jul 13 2021 18:47:33 GMT+0200 (GMT+02:00),0.000754245,[OUT] - 200 [GET] http://www.google.it/,212873216,146059240,normal
Tue Jul 13 2021 18:47:34 GMT+0200 (GMT+02:00),0.000754245,,212873216,146059240,normal
Tue Jul 13 2021 18:47:35 GMT+0200 (GMT+02:00),0.000754245,,212873216,146059240,normal
Tue Jul 13 2021 18:47:35 GMT+0200 (GMT+02:00),0.000754245,[IN] - 200 [GET] /api/patients/60edc1141d070849817c307c,212873216,146059240,normal
Tue Jul 13 2021 18:47:36 GMT+0200 (GMT+02:00),0.000699549,,213303296,146059240,normal
Tue Jul 13 2021 18:47:36 GMT+0200 (GMT+02:00),0.000699549,[OUT] - 200 [GET] http://www.google.it/,213303296,146059240,anomaly
Tue Jul 13 2021 18:47:37 GMT+0200 (GMT+02:00),0.000699549,,213303296,146059240,normal
Tue Jul 13 2021 18:47:38 GMT+0200 (GMT+02:00),0.000669487,,213704704,146059240,normal
Tue Jul 13 2021 18:47:38 GMT+0200 (GMT+02:00),0.000669487,[IN] - 200 [DELETE] /api/patients/60edc1141d070849817c307c,213704704,146059240,normal
Tue Jul 13 2021 18:47:39 GMT+0200 (GMT+02:00),0.000669487,,213704704,146059240,normal
Tue Jul 13 2021 18:47:39 GMT+0200 (GMT+02:00),0.000669487,[OUT] - 200 [GET] http://www.google.it/,213704704,146059240,anomaly
Tue Jul 13 2021 18:47:40 GMT+0200 (GMT+02:00),0.000669487,,213704704,146094576,normal
Tue Jul 13 2021 18:47:41 GMT+0200 (GMT+02:00),0.000669487,,213704704,146094576,normal
Tue Jul 13 2021 18:47:42 GMT+0200 (GMT+02:00),0.000578373,,213110784,146094576,normal
Tue Jul 13 2021 18:47:42 GMT+0200 (GMT+02:00),0.000578373,[OUT] - 200 [GET] http://www.google.it/,213110784,146094576,normal
Tue Jul 13 2021 18:47:43 GMT+0200 (GMT+02:00),0.000578373,,213110784,146094576,normal
Tue Jul 13 2021 18:47:44 GMT+0200 (GMT+02:00),0.000645614,,213413888,146094576,normal
Tue Jul 13 2021 18:47:45 GMT+0200 (GMT+02:00),0.000645614,,213413888,146094576,normal
Tue Jul 13 2021 18:47:45 GMT+0200 (GMT+02:00),0.000645614,[OUT] - 200 [GET] http://www.google.it/,213413888,146094576,normal
Tue Jul 13 2021 18:47:46 GMT+0200 (GMT+02:00),0.000645614,,213413888,146124448,normal
Tue Jul 13 2021 18:47:47 GMT+0200 (GMT+02:00),0.000645614,,213413888,146124448,normal
